URL,Original Post,Responses
https://couple.journaldesfemmes.com/forum/affich-57132-besoin-de-conseil-svp,"bonjour à toute et à tous voilà mon soucis j’ai besoin d’avis svp mon cheri a voulu aider une amie en commun parce que elle se sentais très mal ( seule,problème avec ses ex,alcool ... et j’en passe ) donc ils sont passer la soirée ensemble il sont plein bus , ils se sont retrouvés en dormir sur son canapé chez elle, sa me fessait plein chier que il dorme là pas. Il se sont trouver un à côté de l’autre au petit matin. Mon cheri me dit qu’il sais rien passer mes je doute beaucoup je suis perdu je me trahi sale je sais plus quoi faire si quelqu’un pouvait m’aider à y voir  plus claire svp merci d’avance ET DÉSOLÉ POUR LES FAUTES D’ORTHOGRAPHE ????","BonjourAider une amie de la part de ton homme, n'est pas en un problème en soi pour votre couple, ce qu'il l'est, c'est de rester dormir chez elle, que ce soit dans le même lit ou pas, car cela c'est lui qui le dit.Une amie, il l'a reconduit chez elle, mais n'a pas a rester. Ayez une discussion et a toi t'en tirer des conclusions sur ce qu'il dira ou a dit, de te faire ton idée, s'il peut dire vrai ou mentir. Posté depuis https://itunes.apple.com/fr/app/ccm-live-discussion-forum/id871822609?mt=8CCM Live forum pour iPhone/iPad]"
https://couple.journaldesfemmes.com/forum/affich-57035-aidez-moi-a-y-voir-plus-clair-svp,"Bonsoir, et merci a vous de m'avoir lu. Je suis nouvelle et j'ai pensé que c'était le bon endroit. Je vous explique mon problème, je renouais avec un ex du passé depuis décembre mais officiel depuis fin janvier. A l'epoque de notre histoire j'avais 19ans et lui 24ans. Une relation fusionnelle, passionnelle, karmique mais Mr a fini par faute et on a mis fin à notre histoire. Et bizarrement on savait entre nous que ct pas fini, je sais pas comment vous expliquez. On avait une connection inexplicable, les gens nous enviez. On a chacun refait sa vie. Lui avec la fille avec qui il m'a trompé et moi un homme avec qui sa a duré 5 ans. Mais je pensais toujours a mon ex. Pendant ma nouvelle relation en 2013, mon ex que je vais appelé Mr, me contacter chaque année pour mon anniversaire. Je ne répondais pas a ces messages ni a ces mots doux. Jusqu'à mon anniversaire 2018 car avec Mr2 ça n'allait plus. J'ai répondu au message de Mr 7jours après. Et a partir de la on a commencé a parler ensemble, lui celibataire et moi en couple au plus bas. Début decembre j'ai mis fin a ma relation avec Mr2. Mr était la pour moi et prenait souvent de mes nouvelles. On décide de voir, Mr a pris un coup de vieux. On parle on rigole, on se taquine, se bousculent comme des enfants. Mais a côté de ça, on ressens tout les deux que la connexion entre nous été toujours présente. Même après 5 ans de séparation... On avait très envie de s'embrasser et vient le moment tant attendu, rêver, penser.. nos cœurs se sont mis a battre si fort que l'on s'est regardé mais qu'est ce qui se passe ? On s'est embrassé comme si on ne s'était jamais quitté. On décide de se voir sans avoir parler de couple. Mais voilà j'ai entamer la discution fin janvier, Mr a accepté tout en y allant doucement. Tout se passe bien, j'ai oublié de préciser que je n'en veux pas du tout a Mr avec son passé mais j'oublie pas. Bref viens mon anniversaire (mars) Depuis mon anniv, on est en froid a cause de mon comportement du a une de ces histoires de plan fesse. Il m'a affirmé qu'il ne lui répondais a aucuns de ces messages mais que je voulais savoir sa version, il m'a dit plusieurs fois mais  vas y je n'ai rien a me reprocher. Enfaite j'ai du faire quelque chose pour que la fille remarques sa photo sur mon téléphone le soir de mon anniversaire en boite. Cette fille était la. Et je voulais voir la tête qu'elle ferais. Elle a fait la gueule toute la soirée. Je me suis expliquer avec Mr le lendemain, ça allait mieux mais j'ai encore reparler de ce sujet en disant que sa réaction (de la fille) n'était pas normal comme une fille trompé sacahnt qu'elle a un copain. J'ai discuté avec cette fille et me dit que Mr ne l'a contacte pas etc.. donc ct vrai, il ne m'a pas menti. Enfin bref depuis 1 semaine c'est silence radio de son côté on ne s'est même pas expliquer de face, ni tel mais que par message. Mais c'est pas tout, 3 jours après notre dispute. Il me demande et m'accuse d'être aller voir ailleurs car il a mal pendant qu'il urine... J'ai tellement rêver de me remettre avec lui, qu'aujourd'hui il est la, pk je ferais ça. Stupide garçon. J'ai pris rdv avec mon MT, j'ai fait les test pour le rassurer psk je n'ai rien à me reprocher. J'ai tout fait sanguin, prélèvement vaginal et urine. Je n'ai pas encore le résultat du prélèvement mais dans mes urines je n'ai aucuns germe ni. Enfin bref RAS. Les seuls nouvelles je n'ai de lui c'est par rapport a son zizi malade et un peu de nous. La dernière fois donc 2-3 et 4 jours me dit j'ai besoin de réfléchir car ton comportement a m'accuser alors que j'ai rien fait ma soulé. Jai baisser ma culotte pour me faire pardonner mais rien... Hier j'ai eu le résultat urine et je lui en ai fait part par message en finissant merci et aurevoir. Et lui demandant si il pouvait me ramener mes affaires. Il me réponds : ah bha maintenant tu veux tes affaires ?"" Je répond oui car tu me laisses dans le doutes sans réponse pour moi c'est tes clair c'est fini. Sa réponse : est ce que je t'ai dit que ct fini? Moi: tu me le fais comprendre par ton silence, je m'y suis prepaper. Aujourd'hui, je lui ai envoyé un message. Quand est ce que l'on peux se voir, pour discuter des résultats et de nous car il va falloir en parler un jour ou l'autre de son silence. On se voit mardi soir. Mais je vous avoue que ça sent pas bon. Aidez moi a y voir plus clair svp. Desole pour le pavé. Bonne soirée a vous et merci","||Bonsoir , moi perso je pense qu un ex a le titre d un ex car si vous avez quitter pour x resond ses qu il y avait une resond . Mais plus facile a dire qu a faire . Je vous souhaite plein de courage pour mardi|"
https://couple.journaldesfemmes.com/forum/affich-56652-relation-a-distance-beaucoup-de-doutes,"Bonjour, je viens pour la première fois sur ce forum demander votre aide, mes amis ne savent plus comment m'aider et j'ai l'impression de perdre la tête. Tout a commencé y a 3 ans, j'ai rencontré une fille de ma fac lors d'une sortie avec des amis. Nous nous sommes vite liés d'amitié, elle me proposait de sortir avec elle, souvent en tête à tête, me rendait visite fréquemment, elle s'intéressait vraiment à moi alors qu'à l'époque je ne la voyait que comme amie. Elle m'a avoué dernièrement qu'elle attendait que je passe à l'action à chaque fois qu'on était seuls. Au fil du temps, j'ai commencé à m'attacher à elle, et lorsqu'elle était partie en voyage j'ai réalisé que je voulais vraiment être avec elle. A son retour, j'ai commencé à lui proposer des sorties mais elle refusait sous différents prétextes, et elle finit par me dire qu'elle me respecte beaucoup et qu'elle n'est pas sûre de ses sentiments envers moi et que ça vaudrait mieux qu'on reste amis. Deux mois passent avec très peu de contact, elle revient vers moi et elle recommence à me donner plein de signes d'intérêt. J'essaie de foncer et je prend encore une fois un râteau. Peu après je décide d'arrêter tout contact avec elle, et je la coupe totalement de ma vie. Ca a duré un an. En juin dernier, une copine à elle s'approche de moi lors d'une soirée pour me dire que la fille en question n'arrêtait pas de parler de moi, qu'elle voulait qu'on se mette ensemble mais qu'elle a toujours du mal à l'exprimer. Pendant un mois je n'ai pensé qu'à elle, et j'ai fini par la contacter en juillet. On a fixé un rendez-vous, on s'est vu, la soirée s'est bien passé et on finit par s'embrasser. Les deux mois qui ont suivi c'était que du bonheur, on se voyait souvent et on s'entendait très bien. Après, vient le jour où elle doit partir à l'étranger pour ses études, on en parle et on se met d'accord pour continuer à distance jusqu'à son retour. A partir de là y a eu que des problèmes. Les deux premières semaines après son départ ont été durs, et elle n'a fait qu'empirer les choses par un silence entrecoupé de quelques messages. Première grosse dispute, mais on s'est rapidement réconcilié. Le bonheur cette fois ne dure pas longtemps, car deux semaines après, elle commence à ignorer mes appels. Pendant un mois, je l'appelais, son téléphone sonne mais sans réponse. A chaque fois que ça se passait elle m'envoyait un message le lendemain pour me dire qu'elle dormait et que son téléphone était dans une autre chambre. Quand j'essaye de la joindre lorsqu'elle est sur facebook, elle me dit que sa colocataire dormait et qu'elle ne voulait pas la réveiller. J'ai essayé de lui en parler à plusieurs reprises mais elle me dit que je me fais du souci pour rien. Comme ça a duré longtemps, je lui propose de faire un break histoire de prendre un peu de recul et réévaluer chacun de son côté la relation. J'ai craqué après 10 jours, on s'est parlé et on s'est dit qu'on se donnait une chance. Encore deux semaines qui passent et elle me fait une rechute. Le prétexte cette fois est qu'elle oubliait son portable lorsqu'elle sortait. Je tiens à préciser que je ne l'étouffais pas du tout et que je l'appelais une fois tous les deux trois jours. Ne pouvant plus continuer, j'ai rompu, par message puisqu'elle ne répondait pas à mes appels. aucune réponse de sa part pendant 6 jours, avant qu'elle ne me contacte en disant qu'elle voulait toujours m'avoir dans sa vie, qu'elle voulait qu'on essaye encore, et que si mon bonheur était ailleurs, elle me laisserait partir. Après son message on a recommencé à parler, j'ai demandé des explications mais elle me jurait que ce qu'elle me disait était la vérité, que je lui ai tellement manqué, et que pour elle c'est la première fois qu'elle se retrouve amoureuse de quelqu'un. J'ai donc décidé de me donner une dernière chance avec elle. Sans surprise, le même problème refait surface. Cette fois elle éteint son téléphone et je n'arrête pas de tomber sur son répondeur. Elle me rappelle à chaque fois (1 à 2 heures après) pour me dire que sa batterie était morte (tous les soirs, aux alentours de 21h). Mon problème c'est que maintenant je n'arrive plus à lui faire confiance, depuis la rupture j'ai commencé à suivre ses comptes et je vois qu'elle est sur whatsapp, facebook, instagram... toute la journée sans me contacter. Y a aucun signe d'affection de sa part, pendant 7 mois je n'ai eu droit à un ""je t'aime"" de sa part qu'à deux reprises, et même lorsque c'est moi qui le dit, j'ai comme réponse un ""je tiens à toi"" ou ,si c'est par message, à un simple coeur. Si je passe la journée à travailler et que je n'ai pas le temps de la contacter, elle m'envoie un ""t'étais où"" grincheux. J'ai discuté avec elle son manque d'affection verbale, elle dit qu'elle trouvait ces mots bizarres à prononcer. J'ai du mal à le croire car elle est plutôt ouverte sexuellement, et c'est elle qui prend souvent le devant, et ne montre aucune timidité de ce coté là. Pour moi ce sont les mots qui doivent précéder, et veuillez excuser ma franchise sur ce point, surtout pour une fille. Voilà donc mon histoire, j'espère que quelqu'un pourrait m'aider à voir plus clairement ce qui cloche, je ne peux plus supporter ça longtemps et je risque de rompre encore une fois et briser son coeur.",|
https://couple.journaldesfemmes.com/forum/affich-56511-je-n-arrive-pas-a-oublier-mon-ex-j-ai-17ans,"Bonjour,je narive pas a oublier mon ex que j'aime encore mai elle non Comment  faire","||Dans ce cas essaye les sites de rencontres, oui c'est difficile de trouver des gens sérieux mais il y en a! ne prend pas un site commun mais un différent des autres : suivant tes gouts, si tu as une passion choisit un site en fonction de ça, pour trouver des gens vraiment comme toi."
https://couple.journaldesfemmes.com/forum/affich-56276-il-me-quitte-du-jour-au-lendemain-pour-son-ex,"Bonjour a toutes, je n’ai pas l’habitude de poster sur le forum, plutot du genre à repondre lol mais tout a une premiere fois!J’etais en couple depuis 8 mois avec un homme, tout allait bien, son ex de deux ans a essayé de revenir il l’a recalée plusieurs fois toujours en me montrant les messages etc. Il y a un mois il commence un nouveau travail, il est distant n’a « plus le temps » on se dispute mais on continue a faire des efforts. Il y a quelques temps il m’annonce qu’il me quitte car il ne veut pas me faire souffrir dans le futur et prefere que je souffre maintenant et que je l’oublie. Je ne comprend pas pourquoi. Je conteste, il continue cependant de m’appeler de prendre de mes nouvelles de rire avec moi et hesite meme a revenir sur sa decision. Il dit qu’il m’aime et qu’il a honte, que c’est tres dur et qu’il sait qu’il va regretter. Oui mais voila, hier je decouve que lui et son ex se re suivent sur instagram (il ne suivait qu’une fille, moi mais m’a bloquee) je ne comprend pas, j’ai essayé de l’appeler il me dit que ca ne me regarde pas, il traverse une phase difficile donc je n’ai pas voulu forcer mais je compte bien avoir des explications avec lui. Je souffre énormément. J’aimerai avoir vos avis s’il vous plait, sans moqueries, juste des avis ou des experiences similaires. Merci beaucoup","""il est distant, n'a plus le temps"" et surtout ""il y a quelques temps il t'annonce qu'il te quitte car il ne veut pas te faire souffrir dans le futur et préfère que tu souffre maintenant et que tu l'oublies"" Sérieux mais c'est quoi cette excuse bidon?! A mon avis c'est juste car il veut ou il est déjà retourné avec son ex....||Bonjour. Pourquoi veux-tu encore croire à ton histoire d'amour? Tu vois bien qu'il te mène en bateau. Il te fait croire que c'est un homme responsable en te disant qu'il ""te quitte pour t'éviter de souffrir dans le futur et préfère que tu souffres maintenant et que tu l'oublies? C'est quoi ce délire!!! Sincèrement tu crois qu'un homme qui aime une femme sort des âneries de ce genre? De plus, il joue avec tes sentiments mais en fait, il essaie de te garder et en cas de rupture avec son ex, tu es là, prête à l'accueillir, les bras ouverts. Mon ex mari m'a fait croire que j'étais folle et il a inventé une histoire pour me quitter et m'a dit qu'il allait habiter chez un copain. J'ai découvert plus tard, qu'il habitait chez une autre femme. Tu vois, beaucoup de femmes sont victimes de menteurs, de manipulateurs. Alors, je te demande de te relever et d'accepter que cet homme est nul pour toi et qu'un autre bien mieux que celui-ci t'attend dans ce monde.|Bonjour. Cet homme est malade et il doit se faire soigner. Comme je pense qu'il évitera d'aller consulter un psychiatre parce qu'il n'est pas fou dira-t-il, c'est donc à toi de prendre ton courage à deux mains. tu as une passion et ton conjoint l'a connaît. Tu lui dis tout.||BonsoirIl se fout de toi.Tu n'as plus rien a faire avec lui et tu dois le lui préciser avec force et determination. Et si son ex l'envoie sur les roses un jour, ne sois pas bête en espérant encore, qu'il te fasse de belles promesses d'amour. Il ne t'aime pas suffisamment pour que tu ne sois pas seulement une éventuelle roue de secours.Posté depuis https://itunes.apple.com/fr/app/ccm-live-discussion-forum/id871822609?mt=8CCM Live forum pour iPhone/iPad]|Et puis évidemment que tout ça te regarde puisque vous êtes un couple c'est aussi ton histoire ce qu'il vit! Et quand tu dis ""j'étais avec un homme depuis 8 mois"" c'est que vous vous êtes déjà quittés non ?"
https://couple.journaldesfemmes.com/forum/affich-56359-besoin-d-aide-je-ne-sais-plus-quoi-faire,"Bonsoir je suis une jeune étudiante de 22 ans, je vis chez ma grand-mère en ce moment, je suis en couple avec mon compagnon depuis 1 ans il a 25 ans. J’ai un soucis dans mon jeune couple, je fréquente beaucoup d’homme dans mon futur boulot et ma passion (pompier), et cela ne plait pas à mon chéri. Il a vécu 7 relations avant moi qui ce sont mal finis et qui l’on Énormément blesser, et me voici. On sens qu’on n’est comme liée on s’aime beaucoup, mais le soucis c’est qu’il est très paranos, macho. Il m’interdit de voir d’autre mec, me demande presque d’arreter ma passion. Moi je ne veux pas je suis sincère avec lui, je fais que de lui montrer mais il a toujours peur. Cela est dure à supporter, j’ai déjà essayer des choses mais rien ne marche, on n’en arrive à s’engueuler fortement et lui a certain moment à m’en frapper. Je l’aime trop pour l’abandonner, je veux pas le perdre et on n’a pour projet de vivre ensemble mais comme sa commence à être dur à supporter, cela remet en doute ce projet. Qu’est ce que je peux faire pour sauver mon couple !? Je suis à bout et cela m’épuise... Aidez moi merci !!!","|Bonsoir, Eh bien, j'espère vivement que tu vas vite comprendre comment fonctionnent les pompiers et que tu fasses preuve de discernement dans toutes les épreuves au cours de ta formation et  sur le terrain. Si souffrir peut représenter un plaisir, c'est une façon de voir les choses, mais penses-tu réellement que cela correspond à tes attentes ? Tu dis: ""on s’aime beaucoup"".Ça veut dire quoi ? A quelle occasion, vous vous aimez beaucoup ? Tu n'as pas ou plus d'ami(e)s ? Il semblerait que lui et toi, ne vous connaissez pas vraiment. En tout cas, en venant poster dans ce forum, tu savais que cette relation ne pouvait se poursuivre, tu le dis:mais comme sa commence à être dur à supporter, cela remet en doute ce projet. Suis donc ce dicton: il vaut mieux être seul(e), que mal accompagné(e).||||Bonjour. Cet homme est malade et il doit se faire soigner. Comme je pense qu'il évitera d'aller consulter un psychiatre parce qu'il n'est pas fou dira-t-il, c'est donc à toi de prendre ton courage à deux mains. tu as une passion et ton conjoint l'a connaît. Tu lui dis tout. Même par amour, tu dois garder cette passion qui vit en toi. Le problème est lui, pas toi. D'ailleurs, il te frappe, tu lui expliques mais il a toujours peur. Crois-moi, laisse le avec ses problèmes, tu n'as assez que des tiens. Que chacun s'assume, toi la première. Tu l'as autorisé à te frapper deux fois et il recommencera. Sauve-toi vite et garde bien au fond de ton coeur ta passion, c'est certain, elle te sauvera.|il est distant, n'a plus le temps"" et surtout ""il y a quelques temps il t'annonce qu'il te quitte car il ne veut pas te faire souffrir dans le futur et préfère que tu souffre maintenant et que tu l'oublies"" Sérieux mais c'est quoi cette excuse bidon?! A mon avis c'est juste car il veut ou il est déjà retourné avec son ex...."
https://couple.journaldesfemmes.com/forum/affich-56436-mon-ex-trompe-sa-copine-avec-moi,bonjour j ai quitté mon conjoint il y a 1 an. 17 ans de vie communes et 2 enfants. depuis cette été nous nous sommes rapproché.....On se voit régulierement je veux me remettre avec lui mais il a quelqun . il mene un double jeu il dit qu 'il a besoin de beaucoup de temps. je tiens a préciser que il n est pas du genre a profiter d'avoir 2 femmes car il ma deja dit si ce n'etait que pour le sexe ca pourrait etre d'autres femmes. il  a encore des sentiments mais... je crois qu'il a peur d'etre de nouveau décu car je lui ai brisé le coeur. avez vous des avis ou des histoires similaires?,|
https://couple.journaldesfemmes.com/forum/affich-56432-divorce,"Bonjour,j'ai quelques questions à poser car,je suis un peu,enfin beaucoup dans le flou... J'ai 33 ans,une magnifique petite princesse de 2ans et demi et ma femme ou ex femme, j'ai encore un peu de mal à demandé le divorce depuis 1 mois et demi...Afficher la suite",
https://couple.journaldesfemmes.com/forum/affich-56388-ca-dure-depuis-3-ans,"Bonjour, Je veux comprendre  ce qui m'arrive. J ai besoin d aide svp. Voilà  j'ai connu X Il y'a de cela 3 ans aujourd'hui.  Tout allait  bien au départ et un matin plus rien. le problème  en faite ce qu'on ne se quitte plus malgré  cette séparation .X reviens toujours vers moi et moi je cède mais c est compliqué . On ne se touche plus,  faire l amour ou des câlins.  Se fais plus confiance .Mais on essaie  encore  et encore. On se blesse mutuellement en se rapprochant  l'un de l autre et lorsquon y met de la distance  nous sommes  tous deux malheureux. Moi de mon côté  plus cest pénible , plus je ne veux plus de rencontre  , je me sens perdue , je suis dépressive. je n arrive pas à comprendre  ce lien.  Est ce une dépense affective ?","|Bonjour. Tu te fais du mal pour rien. Pose toi les bonnes questions concernant cette relation? Qu'est-ce que tu veux réellement? Qu'est-ce que tu veux vivre dans une relation amoureuse? Je vois que tu souffres mais si  tu étais vraiment dans une relation épanouie, la dépression ne serait pas incrite dans tes phrases. Je crois qu'il est temps pour toi de prendre tes responsabilités face à ton ami. si tu le quittes, certes, tu vas avoir mal pendant quelques semaines mais pour avoir ensuite une relation plus harmonieuse avec quelqu'un qui te correspond vraiment. Sois courageuse."
https://couple.journaldesfemmes.com/forum/affich-56385-je-n-arrive-pas-a-comprendre-mon-copain,"Bonjour, je viens poser ma situations sur ce forum car je ne nait plus quoi penser ni coment agir avec mon ""copain"" je vais vous expliquer ma sitatuon cela va bienot faire 3 ans avec mon copain et ces derniers temps j'ai pu remaquer que il avait changé, il me parle beaucoup moins et passe la plus pars de son temps sur les jeux videos :/ j'essaie de lui faire comprendre a ma manière que cela me blaisse que il ne fase plus attentions a moi ou que on ne passe plus que très peu de temps ensemble , et quand je lui dis cela il ne veut pas comprendre il dit que il faut que j'arrete de lui répeter ca car ca lui donne envie de partir ... hier on c'était pas parler de la journéé alors je lui envoie un message on discute et tout de suite il pars dans les tours et commence a s'enerver il fini donc par me dire que il en peux plus de moi que il faut que je le laisse tranquille et que il ne crois plus en nous , que je ne changerais jamais et que c'était fini .... alors que dans le fond je n'ai pas l'impression que le problème vient de moi alors cette situation me blésse bcp car j'ai juste envie que cela fonctionne entre nous deux et que surtout il revienne vers moi !!! je ne sais pas quoi faire , et ni quoi pensée j'ai maintenant l'impression que le problème c'est moi ... j'ai juste envie que il revienne car je tiens enorment a lui , je sais que nous avons pas fini notre histoire je sais c'est ridicule  de penser ca mais j'ai comme un présentiments .... voila voila cordialment",
https://couple.journaldesfemmes.com/forum/affich-56384-que-faire-avec-mon-ex,"Bonjours à tous, aujourd'hui j'ai besoin d'aide, d'avis au sujet de mon ex copain. J'ai 16 ans et lui et moi c'est finis depuis environ 3-4 mois, il a été mon 1er amour, ma première fois sur une relation de 10 mois pas toujours facile avec plusieurs break mais l'amour revenait toujours car ont avaient quelque chose de très fort l'un pour l'autre, mais cette fois ci ce n'est pas passé je l'ai quitter et je l'ai regretté le soir même on c'est expliqué, on a meme ete au ciné en ce tenant la main puis il m'a fait espérer pour rien en disant qu'il avait besoins d'être seule et de ne penser qu'à lui. Depuis on ce parle plus c'est tres tres froid avec des regards méchants l'un pour l'autre, et la depuis la rentrée on se cherche du regard ont rigole quand l'un ou l'autre fait une blague (on est dans la même classe) Il essaye de me rendre jalouse avec une fille puis ensuite me regarde pour voir si je l'ai vue . J'ai l'pression que sa peut repartir mais depuis quelques semaine sur un garçon du meme lycee vient me parler on a fait connaissance et est très gentil et respectueux envers moi il a eu une longue relation et une rupture douloureuse il cherche quelqu'un pour se poser tout comme moi. Donc tous sa pour vous dire que je ne sais pas quoi faire espérer avec mon ex, essayer avec le mec mais au risque de plus rien avoir avec mon ex. j'espere je vous pourrez m'aider et merci d'avoir pris le temps de lire",
https://couple.journaldesfemmes.com/forum/affich-56320-il-a-besoin-de-temps-pour-lui,"Bonjour,je suis  en couple depuis quatre mois avec un garçon auquel je me suis beaucoup attachée dernièrement. Malheureusement le fait d’etre Attachée à lui me fait énormément peur et j’ai peur de l’abandon, qu’il me quitte. Alors j’agis étrangement et ça m’enerve.Cela fait quatre mois où on se voit presque tous les jours...Or hier nous avions fait une soirée et j’avais beaucoup bu. Alors j’ai pas arrêté de lui demander si je lui plaisais, si je comptais pour lui... Bref j’ai mal agis. Puis j’ai pleuré à cause du fait d’etre alcoolisée.Ensuite nous avons dormi ensembles les bras l’un dans l’autre. En se réveillant il était froid, ne me parlait pas. J’ai dû partir de chez lui pour aller faire des broutilles. Comme je sentais qu’il était froid je lui ai envoyé un message pour savoir s’il voulait dormir chez moi le soir. Il a dit qu’il ne savait pas et qu’il ignorait s’il en avait envie. Puis, moi grande émotive je m’en suis excusée sur mon comportement de la veille. Ensuite il a dit que je lui demandais trop de  déclarations que j’attends «  cruellement » (c’est le mot qu’il a employé) de lui et du coup ça le prive de cette liberté auquelle il tient tant...et il a dit qu’il avait besoin d’un temps à lui alors c’est pour ça qu’il n’etait pas sûr de venir ce soir...Je dois en penser quoi? Qu’il veut rompre?ca faisait un petit mois que je me posais de questions, que j’avais l’impression qu’il s’eloignait alors moi je m’attachais plus...","|Bonjour Ananasdk, Rien d'étonnant à la réponse de ce jeune homme. Il est honnête et souhaite réfléchir avant de s'engager. Et lui, a-t'il demandé à plusieurs reprises, s'il te plaisait ? Au fond, ne cherches-tu pas à être rassurée, parce que toi-même, tu ne sais pas exactement ce qui pourrait te convenir, ou te faire avancer dans ton propre cheminement dans une vie de véritable couple  (vivant ensemble)? Quels sont vos âges ? Tu as peut-être bien dormi mais lui, non. Cela peut aussi expliquer la distance que tu as ressentie. Mais alors, pourquoi ne pas en parler de suite, au lieu de partir pour ""faire des broutilles"". Chacun peut s'expliquer, chacun se respecte et respecte l'autre.||Pour ma part, je pense que tu dois demander une discussion pour mettre certaines choses au claires. Sujets de discordes non aplanis, malentendus, et bien sur, quelle attente chacun d'entre vous espère de l'autre pour enfin se faire confiance, discuter de ce qui, comme tu le penserais le bloque, le rend méfiant, et qu'il faut regarder devant et non en arrière. Ce qui ne lui plait pas en toi, ce qui ne te plais pas en lui, par exemple le fait de ne pas accepter la discussion. Cela aussi est un défaut de sa personnalité s'il a quelque chose a te reprocher. Discuter et non s'énerver cela est, considérer le fait que tu puisses avoir un avis différent, est aussi crédible que son avis, donc pourquoi s'énerver. Posté depuis https://itunes.apple.com/fr/app/ccm-live-discussion-forum/id871822609?mt=8CCM Live forum pour iPhone/iPad]"
https://couple.journaldesfemmes.com/forum/affich-56270-mon-copain-ne-veut-pas-s-engager,"bonsoir à toutes , voila j’ai eu mon premier amour , on s’est séparé au bout d’un an et demi ça m´a detruite. Trois jours après il est sorti avec une autre car il ne supporte pas la solitude. Ca m’à blesser. J’ai décidé de l´oublier je suis sorti avec son ami. Puis il a été bizarre comme s’il Était jalou.. et puis il a quitter sa copine et moi j’ai quitter son ami car je ne l´aimais pas. Puis on a commencer à se revoir , s’embrasser , faire l’amour , dormir ensemble etc mais voilà : je n’arrive pas à faire en sorte qu’il veuille Se remettre totalement avec moi et officiellement il sen fou de moi il esquive mes sms etc mais à côté il me dit quoi que non. Pourtant il m’à avouer ne pas avoir de sentiments pour moi. Que faire pour le faire tomber amoureux comme au début?",|Déjà qui a quittés l'autre et pour quelle raison ?
https://couple.journaldesfemmes.com/forum/affich-56242-recuperer-ma-cherie-qui-veux-me-quitter,Bonjour j'ai ma chérie qu'on a deja fait 2ans mais simplement il veut me quitter alors que je prends biens soins d'elle en plus je suis fort au lit je la satisfait même en caressant alors je sais plus elle a besoin de quoi auparavant je lui faisait des surprises et ce dernier temps j'entends jusqu'à ce qu'elle va me demandé et même si elle me demande combien de fois je l'a donne seulement a commençant par ces petites et petits frères ces grandes soeurs et ces grands frères je les supportes et je donne a chacun d'eux ce qu'ils demandes alors elle elle m'avait annoncer le problème de me quitter par message après j'avais fait 2heures sa repondre a son message et elle m'avait encore appeler elle me demande encore je ne veux pas lui répondre ???? Et je me demande  pourquoi elle me demande de lui répondre ?? ce pourquoi je vous demande quesque je peux faire car moi je l'avais dit que pas de problème comme tu veux partir ça va pas de quoi hors elle ne répond plus a mes textos et a mes appels et si j'envoie quelqu'un lui appeler elle lui répond qu'elle n'a même pas besoin de me voir mais sur facebook elle m'écrit seulement 2 ou 3 conversation elle se déconnecte svp votre réponse mes chers assistants,"Bonjour, Pourquoi cette obstination à forcer à tout prix une relation, alors qu'elle t'a pourtant dit vouloir rompre, tu le notes ici: ""elle m'avait annoncer le problème de me quitter par message"". C'est une décision à respecter. Cette personne est libre. Personne n'appartient à personne.||"
https://couple.journaldesfemmes.com/forum/affich-56203-aidez-moi-mm-avec-un-avis,Sans jugement svp. Je suis une femme amoureuse comprenez moi.pour faire court je vous adresse d abord le bonsoir et vais vous raconter ce que j' ai vécu et m apparaître a vivre J' ai rencontré l homme de ma vie il ya quelques moi j' en suis folle tout simplement peux pas dire plus. Pour des raisons géographiques nous nous sommes separes il est parti loin de moi s installer ailleurs. Ayant voulu faire notre vie ensemble nos rêves se sont vite brisés pour d autres raisons lui pas trop pret etc.... Avec le temps notre relation a prit un coup a cause de la distance. Mais nous sommes restés en contact et nous nous voyons quand je peux ou lui peux venir. Depuis un moment nous sommes devenus distants. J' ai alors pris la décision de me marier afin de passer a autre chose mais le problème c'est est que l homme que je vais épouser s apparaîte a déménager dans la meme ville Que l homme que j' aime et j ai peur de tomber dans une chose que je ne pourrais pas vaincre.meme si pour tout vous avouer je me sens bien de savoir que je serais dans la même ville que lui. Pour info je n' aime pas mon futur mari. Et meme si vaguement j' ai fais part a l' homme que j' aime que je vais me marier il le prend mal mais ne dit pas non la dernière fois il m'a dit que je suis maîtresse de ma vie une autre fois après il m'a pisue une crise je sais qu il va en souffrir a crever si je le fais mais que faire ? Il veut pas faire un effort avec moi et il le sais donc... Svp jugez pas.,|||
